-11
-11
-11
-11
-10
-9
-9
-9
-9
-9
-9
-9
-9
-10
-10
-10
-10
-10
-11
-11
-11
-11
-12
-12
-12
-13
-13
-13
-13
-14
-14
-14
-14
-14
-14
-15
-15
-15
-14
-14
-14
-14
-14
-13
-13
-13
-12
-12
-11
-11
-10
-9
-9
-8
-8
-7
-7
-6
-6
-5
-5
-5
-5
-5
-5
-5
-5
-5
-5
-6
-6
-7
-8
-9
-9
-10
-11
-12
-13
-14
-16
-17
-18
-19
-19
-20
-21
-22
-22
-23
-23
-23
-23
-23
-22
-22
-21
-20
-19
-18
-17
-15
-14
-12
-11
-9
-7
-5
-3
-2
0
2
3
4
5
6
7
8
8
8
8
8
7
6
5
3
1
-1
-3
-5
-8
-10
-13
-16
-18
-21
-24
-27
-29
-31
-34
-36
-37
-39
-39
-40
-40
-41
-40
-39
-38
-36
-34
-32
-29
-26
-23
-19
-16
-12
-8
-4
0
5
8
12
16
20
23
25
27
29
30
31
31
31
30
29
27
25
22
18
14
9
5
-1
-6
-12
-17
-23
-29
-35
-40
-46
-50
-55
-59
-63
-66
-68
-69
-70
-71
-70
-69
-67
-64
-60
-56
-51
-45
-38
-31
-24
-17
-9
-1
7
15
22
30
37
44
50
56
60
64
67
69
70
69
68
66
63
59
54
47
40
33
24
14
4
-7
-17
-27
-38
-48
-59
-68
-77
-86
-94
-102
-108
-112
-115
-118
-119
-118
-116
-112
-107
-102
-95
-87
-77
-66
-54
-42
-28
-14
0
14
27
41
54
67
79
90
99
108
116
122
127
129
129
127
124
120
113
104
94
84
71
57
41
24
7
-10
-28
-47
-65
-83
-99
-114
-129
-143
-156
-167
-176
-182
-188
-191
-191
-188
-183
-176
-167
-156
-143
-128
-111
-93
-74
-53
-30
-6
17
40
62
84
106
126
144
160
175
188
200
208
213
216
215
212
206
196
183
167
151
132
111
87
61
34
7
-21
-51
-81
-110
-137
-162
-187
-210
-231
-248
-263
-275
-285
-292
-295
-293
-287
-278
-266
-250
-230
-207
-181
-154
-126
-95
-61
-25
11
46
82
118
153
186
215
241
265
287
306
320
330
336
338
337
330
318
300
278
253
225
193
158
119
80
41
-1
-46
-91
-136
-179
-219
-258
-296
-330
-358
-381
-401
-417
-430
-437
-438
-433
-423
-408
-388
-360
-326
-289
-249
-207
-161
-111
-59
-8
44
96
150
204
255
302
344
383
418
448
471
487
498
504
506
500
486
465
437
404
366
320
267
212
155
97
37
-27
-93
-157
-219
-280
-340
-398
-452
-498
-536
-568
-595
-616
-629
-632
-627
-617
-602
-578
-543
-499
-448
-393
-333
-267
-195
-120
-45
28
103
179
256
331
400
464
525
582
631
669
696
715
727
732
727
711
685
652
612
563
503
432
355
274
192
104
12
-81
-171
-259
-344
-429
-514
-593
-663
-724
-778
-823
-860
-882
-890
-888
-877
-859
-829
-787
-732
-668
-598
-519
-429
-330
-224
-118
-13
93
201
309
413
510
601
689
774
849
911
959
993
1019
1032
1029
1011
978
936
887
826
750
660
561
455
343
223
94
-38
-167
-290
-410
-529
-647
-757
-856
-944
-1025
-1098
-1159
-1201
-1222
-1228
-1221
-1201
-1165
-1110
-1039
-959
-871
-771
-657
-528
-388
